Date,MACD_Line,MACD_Signal,MACD_Histogram,MACD_Sinal
2025-09-15,0.00,0.00,0.00,Neutro
2025-09-16,-0.00,0.00,-0.00,Neutro
2025-09-17,-0.01,-0.00,-0.01,Venda
2025-09-18,0.02,0.00,0.02,Compra
2025-09-19,0.02,0.01,0.01,Compra
2025-09-22,0.04,0.01,0.03,Compra
2025-09-23,0.04,0.02,0.02,Compra
2025-09-24,0.03,0.02,0.01,Compra
2025-09-25,0.00,0.02,-0.02,Venda
2025-09-26,-0.00,0.01,-0.01,Venda
2025-09-29,-0.01,0.01,-0.02,Venda
2025-09-30,-0.01,0.00,-0.01,Venda
2025-10-01,-0.01,0.00,-0.01,Venda
2025-10-02,-0.02,-0.00,-0.02,Venda
2025-10-03,-0.02,-0.01,-0.01,Venda
2025-10-06,-0.02,-0.01,-0.01,Venda
2025-10-07,-0.05,-0.02,-0.03,Venda
2025-10-08,-0.06,-0.03,-0.03,Venda
2025-10-09,-0.08,-0.04,-0.04,Venda
2025-10-10,-0.15,-0.06,-0.09,Venda
2025-10-13,-0.17,-0.08,-0.09,Venda
2025-10-14,-0.17,-0.10,-0.07,Venda
2025-10-15,-0.15,-0.11,-0.04,Venda
2025-10-16,-0.15,-0.12,-0.03,Venda
2025-10-17,-0.16,-0.13,-0.03,Venda
2025-10-20,-0.13,-0.13,0.00,Neutro
2025-10-21,-0.10,-0.12,0.02,Compra
2025-10-22,-0.09,-0.12,0.03,Compra
2025-10-23,-0.07,-0.11,0.04,Compra
2025-10-24,-0.04,-0.09,0.05,Compra
2025-10-27,-0.02,-0.08,0.06,Compra
2025-10-28,-0.01,-0.06,0.05,Compra
2025-10-29,-0.03,-0.06,0.03,Compra
2025-10-30,-0.03,-0.05,0.02,Compra
2025-10-31,-0.06,-0.05,-0.01,Venda
2025-11-03,-0.08,-0.06,-0.02,Venda
2025-11-04,-0.12,-0.07,-0.05,Venda
2025-11-05,-0.12,-0.08,-0.04,Venda
2025-11-06,-0.16,-0.10,-0.06,Venda
2025-11-07,-0.17,-0.11,-0.06,Venda
2025-11-10,-0.15,-0.12,-0.03,Venda
2025-11-11,-0.13,-0.12,-0.01,Venda
2025-11-12,-0.11,-0.12,0.01,Compra
2025-11-13,-0.12,-0.12,0.00,Neutro
2025-11-14,-0.14,-0.12,-0.02,Venda
2025-11-17,-0.19,-0.14,-0.05,Venda
2025-11-18,-0.22,-0.15,-0.07,Venda
2025-11-19,-0.24,-0.17,-0.07,Venda
2025-11-20,-0.28,-0.19,-0.09,Venda
2025-11-21,-0.26,-0.21,-0.05,Venda
2025-11-24,-0.22,-0.21,-0.01,Venda
2025-11-25,-0.16,-0.20,0.04,Compra
2025-11-26,-0.09,-0.18,0.09,Compra
2025-11-28,-0.03,-0.15,0.12,Compra
2025-12-01,0.01,-0.12,0.13,Compra
2025-12-02,0.04,-0.08,0.12,Compra
2025-12-03,0.09,-0.05,0.14,Compra
2025-12-04,0.13,-0.01,0.14,Compra
2025-12-05,0.16,0.02,0.14,Compra
2025-12-08,0.18,0.05,0.13,Compra
2025-12-09,0.20,0.08,0.12,Compra
2025-12-10,0.25,0.12,0.13,Compra
2025-12-11,0.31,0.15,0.16,Compra
2025-12-12,0.32,0.19,0.13,Compra
2025-12-15,0.32,0.21,0.11,Compra
2025-12-16,0.30,0.23,0.07,Compra
2025-12-17,0.28,0.24,0.04,Compra
2025-12-18,0.27,0.25,0.02,Compra
2025-12-19,0.27,0.25,0.02,Compra
2025-12-22,0.28,0.26,0.02,Compra
2025-12-23,0.29,0.26,0.03,Compra
2025-12-24,0.29,0.27,0.02,Compra
2025-12-26,0.29,0.27,0.02,Compra
2025-12-29,0.28,0.27,0.01,Compra
2025-12-30,0.26,0.27,-0.01,Venda
2025-12-31,0.22,0.26,-0.04,Venda
2026-01-02,0.20,0.25,-0.05,Venda
2026-01-05,0.21,0.24,-0.03,Venda
2026-01-06,0.24,0.24,0.00,Neutro
2026-01-07,0.25,0.24,0.01,Compra
2026-01-08,0.27,0.25,0.02,Compra
2026-01-09,0.29,0.26,0.03,Compra
2026-01-12,0.31,0.27,0.04,Compra
2026-01-13,0.33,0.28,0.05,Compra
2026-01-14,0.34,0.29,0.05,Compra
2026-01-15,0.37,0.31,0.06,Compra
2026-01-16,0.39,0.32,0.07,Compra
2026-01-20,0.37,0.33,0.04,Compra
2026-01-21,0.40,0.35,0.05,Compra
2026-01-22,0.43,0.36,0.07,Compra
2026-01-23,0.41,0.37,0.04,Compra
2026-01-26,0.40,0.38,0.02,Compra
2026-01-27,0.38,0.38,0.00,Neutro
2026-01-28,0.36,0.37,-0.01,Venda
2026-01-29,0.34,0.37,-0.03,Venda
2026-01-30,0.32,0.36,-0.04,Venda
2026-02-02,0.31,0.35,-0.04,Venda
2026-02-03,0.29,0.34,-0.05,Venda
2026-02-04,0.27,0.32,-0.05,Venda
2026-02-05,0.23,0.30,-0.07,Venda
2026-02-06,0.26,0.30,-0.04,Venda
2026-02-09,0.29,0.29,0.00,Neutro
2026-02-10,0.31,0.30,0.01,Compra
2026-02-11,0.32,0.30,0.02,Compra
2026-02-12,0.28,0.30,-0.02,Venda
2026-02-13,0.27,0.29,-0.02,Venda
2026-02-17,0.25,0.28,-0.03,Venda
2026-02-18,0.24,0.28,-0.04,Venda
2026-02-19,0.24,0.27,-0.03,Venda
2026-02-20,0.24,0.26,-0.02,Venda
2026-02-23,0.20,0.25,-0.05,Venda
2026-02-24,0.20,0.24,-0.04,Venda
2026-02-25,0.20,0.23,-0.03,Venda
2026-02-26,0.22,0.23,-0.01,Venda
