Date,MACD_Line,MACD_Signal,MACD_Histogram,MACD_Sinal
2026-05-20,0.00,0.00,0.00,Neutro
2026-05-21,0.01,0.00,0.01,Compra
2026-05-22,0.02,0.01,0.01,Compra
2026-05-26,0.04,0.01,0.03,Compra
2026-05-27,0.05,0.02,0.03,Compra
2026-05-28,0.06,0.03,0.03,Compra
2026-05-29,0.07,0.04,0.03,Compra
2026-06-01,0.09,0.05,0.04,Compra
2026-06-02,0.10,0.06,0.04,Compra
2026-06-03,0.11,0.07,0.04,Compra
2026-06-04,0.12,0.08,0.04,Compra
2026-06-05,0.07,0.08,-0.01,Venda
2026-06-08,0.04,0.07,-0.03,Venda
2026-06-09,0.01,0.06,-0.05,Venda
2026-06-10,-0.04,0.04,-0.08,Venda
2026-06-11,-0.04,0.02,-0.06,Venda
2026-06-12,-0.02,0.01,-0.03,Venda
2026-06-15,0.02,0.02,0.00,Neutro
2026-06-16,0.04,0.02,0.02,Compra
2026-06-17,0.06,0.03,0.03,Compra
2026-06-18,0.08,0.04,0.04,Compra
2026-06-22,0.11,0.05,0.06,Compra
2026-06-23,0.09,0.06,0.03,Compra
