Date,MACD_Line,MACD_Signal,MACD_Histogram,MACD_Sinal
2026-06-03,0.00,0.00,0.00,Neutro
2026-06-04,0.01,0.00,0.01,Compra
2026-06-05,-0.06,-0.01,-0.05,Venda
2026-06-08,-0.09,-0.03,-0.06,Venda
2026-06-09,-0.12,-0.05,-0.07,Venda
2026-06-10,-0.17,-0.07,-0.10,Venda
2026-06-11,-0.15,-0.09,-0.06,Venda
2026-06-12,-0.11,-0.09,-0.02,Venda
2026-06-15,-0.05,-0.08,0.03,Compra
2026-06-16,-0.02,-0.07,0.05,Compra
2026-06-17,0.00,-0.06,0.06,Compra
2026-06-18,0.05,-0.03,0.08,Compra
2026-06-22,0.06,-0.02,0.08,Compra
2026-06-23,0.01,-0.01,0.02,Compra
