Date,Dividends,Stock_Splits,Dividend_Yield,Dividend_Rate,Payout_Ratio,Dividend_1Y_Total,Dividend_1Y_Count,Last_Dividend,Ex_Dividend_Date
2026-04-10,0.0600,1.0000,8.0000,0.2400,8.2500,0.0000,0,0.0600,2026-04-09
2026-01-09,0.0600,1.0000,8.0000,0.2400,8.2500,0.0000,0,0.0600,2026-04-09
2025-10-10,0.0600,1.0000,8.0000,0.2400,8.2500,0.0000,0,0.0600,2026-04-09
2025-07-11,0.0600,1.0000,8.0000,0.2400,8.2500,0.0000,0,0.0600,2026-04-09
2025-04-11,0.0600,1.0000,8.0000,0.2400,8.2500,0.0000,0,0.0600,2026-04-09
2025-01-10,0.0600,1.0000,8.0000,0.2400,8.2500,0.0000,0,0.0600,2026-04-09
2024-10-11,0.0600,1.0000,8.0000,0.2400,8.2500,0.0000,0,0.0600,2026-04-09
2024-07-12,0.0600,1.0000,8.0000,0.2400,8.2500,0.0000,0,0.0600,2026-04-09
2024-04-11,0.0600,1.0000,8.0000,0.2400,8.2500,0.0000,0,0.0600,2026-04-09
2024-01-04,0.0600,1.0000,8.0000,0.2400,8.2500,0.0000,0,0.0600,2026-04-09
2023-10-05,0.0600,1.0000,8.0000,0.2400,8.2500,0.0000,0,0.0600,2026-04-09
2023-07-06,0.0600,1.0000,8.0000,0.2400,8.2500,0.0000,0,0.0600,2026-04-09
2023-04-05,0.0600,1.0000,8.0000,0.2400,8.2500,0.0000,0,0.0600,2026-04-09
2023-01-05,0.0600,1.0000,8.0000,0.2400,8.2500,0.0000,0,0.0600,2026-04-09
2022-10-06,0.0600,1.0000,8.0000,0.2400,8.2500,0.0000,0,0.0600,2026-04-09
2022-07-07,0.0600,1.0000,8.0000,0.2400,8.2500,0.0000,0,0.0600,2026-04-09
2022-04-07,0.0600,1.0000,8.0000,0.2400,8.2500,0.0000,0,0.0600,2026-04-09
2022-01-06,0.0600,1.0000,8.0000,0.2400,8.2500,0.0000,0,0.0600,2026-04-09
2021-10-07,0.0600,1.0000,8.0000,0.2400,8.2500,0.0000,0,0.0600,2026-04-09
2021-07-08,0.0600,1.0000,8.0000,0.2400,8.2500,0.0000,0,0.0600,2026-04-09
2021-04-08,0.0600,1.0000,8.0000,0.2400,8.2500,0.0000,0,0.0600,2026-04-09
2020-12-22,0.0600,1.0000,8.0000,0.2400,8.2500,0.0000,0,0.0600,2026-04-09
2020-10-08,0.0600,1.0000,8.0000,0.2400,8.2500,0.0000,0,0.0600,2026-04-09
2020-07-10,0.0600,1.0000,8.0000,0.2400,8.2500,0.0000,0,0.0600,2026-04-09
2020-04-02,0.0600,1.0000,8.0000,0.2400,8.2500,0.0000,0,0.0600,2026-04-09
2019-12-24,0.0600,1.0000,8.0000,0.2400,8.2500,0.0000,0,0.0600,2026-04-09
2019-10-09,0.0600,1.0000,8.0000,0.2400,8.2500,0.0000,0,0.0600,2026-04-09
2019-07-11,0.0600,1.0000,8.0000,0.2400,8.2500,0.0000,0,0.0600,2026-04-09
2019-04-02,0.0600,1.0000,8.0000,0.2400,8.2500,0.0000,0,0.0600,2026-04-09
2018-12-24,0.0600,1.0000,8.0000,0.2400,8.2500,0.0000,0,0.0600,2026-04-09
2018-10-01,0.0600,1.0000,8.0000,0.2400,8.2500,0.0000,0,0.0600,2026-04-09
2018-07-06,0.0600,1.0000,8.0000,0.2400,8.2500,0.0000,0,0.0600,2026-04-09
2018-03-28,0.0600,1.0000,8.0000,0.2400,8.2500,0.0000,0,0.0600,2026-04-09
2017-12-26,0.0600,1.0000,8.0000,0.2400,8.2500,0.0000,0,0.0600,2026-04-09
2017-10-06,0.0600,1.0000,8.0000,0.2400,8.2500,0.0000,0,0.0600,2026-04-09
2017-06-30,0.0600,1.0000,8.0000,0.2400,8.2500,0.0000,0,0.0600,2026-04-09
2017-03-31,0.0600,1.0000,8.0000,0.2400,8.2500,0.0000,0,0.0600,2026-04-09
2016-12-02,0.0600,1.0000,8.0000,0.2400,8.2500,0.0000,0,0.0600,2026-04-09
2016-09-26,0.0600,1.0000,8.0000,0.2400,8.2500,0.0000,0,0.0600,2026-04-09
2016-06-10,0.0600,1.0000,8.0000,0.2400,8.2500,0.0000,0,0.0600,2026-04-09
2016-03-24,0.0600,1.0000,8.0000,0.2400,8.2500,0.0000,0,0.0600,2026-04-09
2015-12-14,0.0600,1.0000,8.0000,0.2400,8.2500,0.0000,0,0.0600,2026-04-09
2015-10-06,0.0600,1.0000,8.0000,0.2400,8.2500,0.0000,0,0.0600,2026-04-09
2015-06-09,0.0600,1.0000,8.0000,0.2400,8.2500,0.0000,0,0.0600,2026-04-09
2015-03-10,0.0600,1.0000,8.0000,0.2400,8.2500,0.0000,0,0.0600,2026-04-09
2014-12-09,0.0600,1.0000,8.0000,0.2400,8.2500,0.0000,0,0.0600,2026-04-09
2014-09-09,0.0600,1.0000,8.0000,0.2400,8.2500,0.0000,0,0.0600,2026-04-09
2014-06-10,0.0600,1.0000,8.0000,0.2400,8.2500,0.0000,0,0.0600,2026-04-09
2014-03-11,0.0600,1.0000,8.0000,0.2400,8.2500,0.0000,0,0.0600,2026-04-09
2013-12-10,0.0600,1.0000,8.0000,0.2400,8.2500,0.0000,0,0.0600,2026-04-09
2013-09-10,0.0600,1.0000,8.0000,0.2400,8.2500,0.0000,0,0.0600,2026-04-09
2013-06-11,0.0600,1.0000,8.0000,0.2400,8.2500,0.0000,0,0.0600,2026-04-09
2013-03-12,0.0600,1.0000,8.0000,0.2400,8.2500,0.0000,0,0.0600,2026-04-09
2012-12-11,0.0600,1.0000,8.0000,0.2400,8.2500,0.0000,0,0.0600,2026-04-09
2012-09-11,0.0600,1.0000,8.0000,0.2400,8.2500,0.0000,0,0.0600,2026-04-09
2012-06-19,0.0600,1.0000,8.0000,0.2400,8.2500,0.0000,0,0.0600,2026-04-09
2006-07-25,0.0000,2.0000,8.0000,0.2400,8.2500,0.0000,0,0.0600,2026-04-09
2004-06-29,0.0000,2.0000,8.0000,0.2400,8.2500,0.0000,0,0.0600,2026-04-09
